SYMBOL,bb_Window,rsi_Window,Returns,Sharpe_Ratio,Profit_Factor,Win_Rate,Number_of_Trade,Max_Drawdown,Mean_DrawDown,Recovery_Factor,R_Squared,Event_Over_Fitting,Parameter
PEPEUSDT,10,16,3.4797699999999956e-08,0.6381420168254084,1.3487029996452615,58.333333333333336,36,5.872915054272454e-06,-1.2818277887847633e-06,0.5925115496891986,0.7099207189123191,17.352215807366587,bb_10-rsi_16
PEPEUSDT,10,18,-1.7329900000000038e-08,-0.29709406393667315,0.863552259864764,68.0,25,9.170387549328751e-06,-2.408145926678745e-06,0.1889767461492785,0.0017539120449557855,,bb_10-rsi_18
PEPEUSDT,10,20,-4.055500000000003e-08,-0.7062002133796658,0.6231497820485302,55.55555555555556,18,8.183661126537345e-06,-2.0246031100726425e-06,0.49556059779273365,0.33692171070781773,,bb_10-rsi_20
PEPEUSDT,20,10,4.916760000000009e-08,0.8036335980583792,1.243070280253889,57.02479338842975,121,7.0220823378264186e-06,-1.6044793076839754e-06,0.700185466854255,0.6742696694329806,33.73768701339905,bb_20-rsi_10
PEPEUSDT,20,12,1.0147000000000023e-09,0.017253681374908045,1.00585997619511,66.26506024096386,83,6.610177971655418e-06,-1.8440685182802146e-06,0.015350570050474546,0.18839591906179487,935.4125357248776,bb_20-rsi_12
PEPEUSDT,20,14,2.46084000000001e-08,0.43330177292616795,1.1780733397253833,64.91228070175438,57,5.552550852438998e-06,-1.1073782723411202e-06,0.44319089827319064,0.6449362081958427,26.89643780172618,bb_20-rsi_14
PEPEUSDT,20,16,3.56374e-08,0.6278481796647867,1.3116617576067109,65.9090909090909,44,6.318295753260372e-06,-1.4873912971353855e-06,0.5640350086747736,0.6722799078324315,16.950619293214437,bb_20-rsi_16
PEPEUSDT,20,18,2.316399999999956e-09,0.039381475012102186,1.018934613297062,68.75,32,9.046056892447751e-06,-2.238477935764195e-06,0.02560673702963156,0.1479019017274802,220.05180452426188,bb_20-rsi_18
PEPEUSDT,20,20,-3.3377200000000006e-08,-0.5840865596536305,0.7314663665188189,70.83333333333334,24,7.52169265760827e-06,-1.7619835363295448e-06,0.44374586305701585,0.3380541775787662,,bb_20-rsi_20
PEPEUSDT,30,10,3.7721200000000015e-08,0.610229658499593,1.1874963963265392,58.47457627118644,118,6.532404661641067e-06,-1.4617854617707636e-06,0.5774473865880151,0.66379552111793,38.95753051334527,bb_30-rsi_10
PEPEUSDT,30,12,-5.032600000000013e-09,-0.08657872616119172,0.9719120312904636,65.11627906976744,86,6.4459391713178604e-06,-1.785745207953198e-06,0.07807396046170116,0.09080809592532868,-195.41990223741004,bb_30-rsi_12
PEPEUSDT,30,14,1.2102900000000095e-08,0.2126732436275802,1.0816702352281464,61.40350877192983,57,6.399246699206884e-06,-1.2414395622215224e-06,0.18913007372414814,0.48166368217653643,54.687579009989086,bb_30-rsi_14
PEPEUSDT,30,16,1.5116100000000007e-08,0.2642890535631271,1.120848170100909,59.523809523809526,42,7.718015770930009e-06,-1.77034226468938e-06,0.19585474361085092,0.44648870131921814,38.14595034433481,bb_30-rsi_16
PEPEUSDT,30,18,2.5676999999999517e-09,0.04362086522546552,1.0219212348356141,67.74193548387096,31,8.098827108948825e-06,-2.130590317031376e-06,0.03170459086801301,0.18330241710840256,192.3117965494425,bb_30-rsi_18
PEPEUSDT,30,20,-3.848119999999998e-08,-0.6750550456695484,0.6727466314704514,69.56521739130434,23,8.012892738218369e-06,-2.075976401100213e-06,0.480241047237032,0.5432143250444716,,bb_30-rsi_20
PEPEUSDT,40,10,2.3717200000000087e-08,0.3864425205225612,1.1210156308199726,59.04761904761905,105,6.45565674251003e-06,-1.4302780776070311e-06,0.367386324056297,0.6159077085063649,45.7346250822188,bb_40-rsi_10
PEPEUSDT,40,12,1.9805200000000048e-08,0.3381321210200332,1.1153452810540956,66.26506024096386,83,5.867327823594337e-06,-1.2856377433528979e-06,0.33755059535547377,0.5800371897608835,48.065545917233926,bb_40-rsi_12
PEPEUSDT,40,14,2.6447600000000104e-08,0.46171332165839,1.1862534586779105,60.71428571428571,56,5.934926683437425e-06,-1.072452057582428e-06,0.4456263979436732,0.654376393848197,24.586971974772727,bb_40-rsi_14
PEPEUSDT,40,16,1.3606400000000021e-08,0.2351266054382479,1.1064769347188648,59.523809523809526,42,7.988406158787598e-06,-1.841168956416736e-06,0.1703268427961989,0.4367577098157126,42.37843955785508,bb_40-rsi_16
PEPEUSDT,40,18,2.867999999999953e-09,0.04868335946635683,1.0244849871513577,67.74193548387096,31,8.06879716375164e-06,-2.142861321538393e-06,0.035544331351941655,0.1768967433528016,172.1753835425404,bb_40-rsi_18
PEPEUSDT,40,20,-3.5389199999999984e-08,-0.617716324838957,0.7070226737620829,70.83333333333334,24,7.862392370494575e-06,-1.8707531111085183e-06,0.45010727438134535,0.4264076623136034,,bb_40-rsi_20
HBARUSDT,10,10,-0.0005669989999999999,-1.1752389201232267,0.6924912967290671,55.208333333333336,96,0.10964016930746778,-0.04516687158308054,0.5171453159744259,0.47775747156522264,-18.03567202058556,bb_10-rsi_10
HBARUSDT,10,12,-0.0007017400000000002,-1.490874713765707,0.552096670628229,54.83870967741935,62,0.11364041784848178,-0.049092334208823175,0.6175091690842242,0.6434718080756452,-11.783657764984175,bb_10-rsi_12
HBARUSDT,10,14,-0.00014621200000000027,-0.3354818774844738,0.8609956533808938,60.0,45,0.06573898618477125,-0.02297210018079964,0.22241292189849893,0.05154697803501751,-41.048203977785576,bb_10-rsi_14
HBARUSDT,10,16,0.0004601609999999999,1.1403889669333764,1.6712377523736721,60.526315789473685,38,0.049270856389360684,-0.012001338471381918,0.9339415502819733,0.586625773643034,11.013832115281383,bb_10-rsi_16
HBARUSDT,10,18,0.00036640299999999974,0.878593519720687,1.5027069670444249,57.14285714285714,28,0.04946512140988624,-0.012357452311791318,0.7407300124947624,0.41436894437020766,13.345513000712353,bb_10-rsi_18
HBARUSDT,10,20,0.00010287999999999964,0.24276454278001944,1.1559156406665811,55.00000000000001,20,0.04403925649547613,-0.014419834471228172,0.23360975680996757,0.2820874539689946,,bb_10-rsi_20
HBARUSDT,20,10,-0.0007828519999999986,-1.6569319929291293,0.603936893144941,51.63934426229508,122,0.10987775845519021,-0.04216073680471256,0.7124754008512627,0.7154936905932782,-13.654271816384194,bb_20-rsi_10
HBARUSDT,20,12,-0.0008310740000000011,-1.7361084476300301,0.5147083984175416,48.717948717948715,78,0.1113052370025791,-0.046585430260373546,0.7466620820193248,0.7755141771089371,-9.480942731934809,bb_20-rsi_12
HBARUSDT,20,14,-9.306100000000039e-05,-0.2137471298647678,0.9254961267368838,50.81967213114754,61,0.06385994566522335,-0.023138944540908084,0.14572671340476767,0.007718990695662287,-91.5553884011559,bb_20-rsi_14
HBARUSDT,20,16,0.00023979599999999926,0.5599443334479913,1.2596681433418047,62.5,48,0.05117424275394855,-0.01555885149926803,0.46858729527853515,0.2421946694551056,31.16489015663322,bb_20-rsi_16
HBARUSDT,20,18,0.0004548669999999997,1.0621398809442268,1.5568604454717068,70.0,40,0.04926519724942624,-0.013337620768065411,0.9233029103629484,0.4251376057726226,15.35719232215132,bb_20-rsi_18
HBARUSDT,20,20,0.00036729400000000043,0.8460631227786166,1.5148225914515354,65.625,32,0.04193385965495233,-0.01019176439168773,0.8758888473950036,0.5357519285126877,13.55940472754795,bb_20-rsi_20
HBARUSDT,30,10,-0.000866877999999997,-1.8500056031733023,0.5687289993204162,53.84615384615385,117,0.10705457808110053,-0.04147194398355071,0.8097533197910348,0.7892800124620478,-13.19019862079786,bb_30-rsi_10
HBARUSDT,30,12,-0.000783099000000001,-1.6689910478734102,0.5487592448002949,52.94117647058824,85,0.11222750190756914,-0.048235780019469,0.6977781619383842,0.7224398822351077,-10.964753498599777,bb_30-rsi_12
HBARUSDT,30,14,-0.00023332600000000036,-0.5347429421595413,0.8295419843982177,54.54545454545454,66,0.06720333392979949,-0.027481787348319332,0.34719408451332545,0.09654788791174951,-39.509596015874756,bb_30-rsi_14
HBARUSDT,30,16,0.00022082799999999895,0.5355650360456709,1.2074901200997472,66.0377358490566,53,0.052872184875640826,-0.01731855353929402,0.4176638444569716,0.19333977582663453,37.366982447878115,bb_30-rsi_16
HBARUSDT,30,18,0.00042101699999999944,1.0218623952645196,1.48236627192902,70.73170731707317,41,0.044622407805339215,-0.012638304542867117,0.9435102691827925,0.4582341216709054,17.006717068431925,bb_30-rsi_18
HBARUSDT,30,20,0.00021963599999999994,0.528663184141401,1.2954447624991932,65.625,32,0.03823516139818128,-0.009597895423264178,0.5744346093186552,0.5059097900693657,22.267387859913654,bb_30-rsi_20
HBARUSDT,40,10,-0.000665251999999999,-1.4748074225569339,0.652129442493679,52.336448598130836,107,0.10337114232599198,-0.03904865413384787,0.6435567848346451,0.5507681190923761,-16.247786553065573,bb_40-rsi_10
HBARUSDT,40,12,-0.0005742150000000006,-1.295434724673252,0.6500468664106179,52.94117647058824,85,0.09388982985325534,-0.03778184366983572,0.6115838114708134,0.5938208333258289,-14.953436430605237,bb_40-rsi_12
HBARUSDT,40,14,-0.00029302200000000026,-0.6663706610685569,0.7859848885999862,51.515151515151516,66,0.07147215380479688,-0.029936659873459292,0.409980648967562,0.21736669370956962,-31.460491021151995,bb_40-rsi_14
HBARUSDT,40,16,0.0001258569999999995,0.2972277000533958,1.118134101263969,63.46153846153846,52,0.05706569766299463,-0.019780219163244947,0.22054755335377935,0.08736376737994012,64.32684713603552,bb_40-rsi_16
HBARUSDT,40,18,0.0003643759999999999,0.8776802183825341,1.4191028721479513,69.04761904761905,42,0.046483075201131374,-0.013219564297461734,0.7838896166472463,0.3774485727499468,20.12962983291985,bb_40-rsi_18
HBARUSDT,40,20,0.00011113000000000033,0.2622820444204641,1.1566442358924343,64.51612903225806,31,0.04324220821360081,-0.011766398678049123,0.2569942761735443,0.3104242028933437,42.63371726806425,bb_40-rsi_20
LTCUSDT,10,10,0.10509059999999884,0.5926289201262283,1.096648018644158,66.08695652173913,115,35.6850384093648,-11.087486074316047,0.29449484905814194,0.1205272145269487,89.273150976397,bb_10-rsi_10
LTCUSDT,10,12,0.2438116999999989,1.0750745390826386,1.2635765973807696,71.25,80,32.94274634297585,-9.814581693305332,0.7401073895345861,0.2942501138458947,29.59172180826449,bb_10-rsi_12
LTCUSDT,10,14,-0.05045610000000003,0.04671290385152437,0.9426586096126869,70.17543859649122,57,37.45519535931703,-11.057295110408267,0.13471055087541817,0.005692039729411458,-76.87991937545652,bb_10-rsi_14
LTCUSDT,10,16,-0.07628310000000034,-0.03137575233063087,0.8974378659123154,62.7906976744186,43,35.50586278927233,-10.843725765064775,0.21484649014936308,0.1333338775204682,-46.403220372533,bb_10-rsi_16
LTCUSDT,10,18,-0.0028139000000001603,0.20258603314966525,0.9957388652319017,58.06451612903226,31,37.21747325454081,-11.006438007639604,0.007560695968678753,0.3319706577384376,-906.9034080811434,bb_10-rsi_18
LTCUSDT,10,20,0.15986309999999976,0.7896430246742944,1.3454243185154073,52.0,25,28.813747914872824,-8.253753197603382,0.5548153626952605,0.05833073976121661,,bb_10-rsi_20
LTCUSDT,20,10,0.005215999999998786,0.2371587809356441,1.0043896357132533,66.90647482014388,139,36.8670324586031,-12.322288831040918,0.014148141719449968,0.0017604519973426491,1158.3653118613356,bb_20-rsi_10
LTCUSDT,20,12,0.14307889999999845,0.7139749410815669,1.14706927172192,67.0,100,28.792237821002974,-7.49583842226908,0.49693567026466823,0.2304290137356626,39.838823194755356,bb_20-rsi_12
LTCUSDT,20,14,0.09255699999999976,0.5449039459846606,1.1032624448332402,72.05882352941177,68,31.150312976347884,-8.76606933636219,0.2971302409394003,0.150809773677808,50.07551238696181,bb_20-rsi_14
LTCUSDT,20,16,-0.02296950000000031,0.13596581874209446,0.972022870856977,70.0,50,36.72456361939952,-10.28908548686399,0.06254533134293477,0.0078282603325448,-164.02664402794613,bb_20-rsi_16
LTCUSDT,20,18,-0.09329090000000036,-0.10096931295176854,0.8751531129452611,63.1578947368421,38,39.456611525701646,-11.066987906774505,0.23643920851954456,0.09354334455217217,-32.69096771496444,bb_20-rsi_18
LTCUSDT,20,20,0.12281159999999965,0.6616789533835331,1.2377245636482224,59.375,32,28.951323878945022,-8.226824589998996,0.42420029050662833,0.04976341308279175,21.284035058577665,bb_20-rsi_20
LTCUSDT,30,10,0.05339959999999948,0.4078834880004077,1.046949841982704,66.9172932330827,133,36.151022160145565,-11.042942337097964,0.14771255917313864,0.016635004697515,115.56474830023966,bb_30-rsi_10
LTCUSDT,30,12,0.0803715999999985,0.5029612610227284,1.0818154795836912,67.3469387755102,98,32.22238177965402,-8.040472019116413,0.24942786833575117,0.12700249698637078,66.54399190759058,bb_30-rsi_12
LTCUSDT,30,14,0.0825154999999998,0.506724883768247,1.090664915972156,69.86301369863014,73,27.654997362147316,-7.987934810301861,0.2983746442620986,0.21018032828111177,66.66275548230402,bb_30-rsi_14
LTCUSDT,30,16,0.03359469999999952,0.34034907942505815,1.0407319423847918,68.51851851851852,54,30.753807728816128,-6.8913526814710915,0.1092375301823894,0.1668401406121489,125.03679449437173,bb_30-rsi_16
LTCUSDT,30,18,-0.08319030000000055,-0.05001563301829113,0.8869096064498393,62.5,40,35.77422370387695,-9.592295952810312,0.2325425722403167,0.04866872226184227,-38.58964326369737,bb_30-rsi_18
LTCUSDT,30,20,0.14724299999999949,0.7522992780582266,1.3062010691864294,57.57575757575758,33,26.532642143677432,-6.536690492329993,0.5549503860288811,0.15487759877116014,15.842344288013791,bb_30-rsi_20
LTCUSDT,40,10,-0.009544800000001743,0.17845021920690804,0.9918599295206059,68.69565217391305,115,39.15141508353871,-11.049758956549944,0.02437919543811042,0.007340826076511653,-653.9130992790573,bb_40-rsi_10
LTCUSDT,40,12,0.02286749999999884,0.30065043997965346,1.0223306096190496,67.36842105263158,95,35.05617594413035,-9.523210195538576,0.06523101674421986,0.03932897875255337,235.45314310704134,bb_40-rsi_12
LTCUSDT,40,14,-0.00429360000000031,0.2126219415542821,0.9955187405381447,67.6056338028169,71,34.373482129748886,-9.727133136098114,0.012491024283758466,0.04780132529472825,-1246.0420626045604,bb_40-rsi_14
LTCUSDT,40,16,-0.014371100000000397,0.17159803064176316,0.9831000666420255,66.0377358490566,53,33.67405448977495,-8.055177127988857,0.04267707057480752,0.05316770357400169,-286.8802805630641,bb_40-rsi_16
LTCUSDT,40,18,-0.16603960000000037,-0.3488971349997211,0.781977488898275,60.0,40,38.606915672810395,-10.712572663834429,0.43007735040832773,0.22286758139420293,-19.334447926880006,bb_40-rsi_18
LTCUSDT,40,20,0.15821169999999946,0.804315150129671,1.3244574199585601,55.88235294117647,34,26.317599018552983,-6.473415667714913,0.6011631223975477,0.18489941664416853,15.190794359709267,bb_40-rsi_20
XLMUSDT,10,10,-0.0004980669999999979,-1.1901651605824322,0.6532556860506397,54.08163265306123,98,0.0736382499373689,-0.02634786818085411,0.6763699577646344,0.7316849987697618,-15.017168372929717,bb_10-rsi_10
XLMUSDT,10,12,-0.00015348100000000031,-0.38238088832822215,0.8519446368384186,59.42028985507246,69,0.0531496783924279,-0.01455910273020137,0.28877126756399407,0.047434477791793994,-40.67367947824139,bb_10-rsi_12
XLMUSDT,10,14,-0.00014863700000000062,-0.38756099470167416,0.8402604632368106,59.183673469387756,49,0.07027445437559621,-0.02069761877158432,0.211509290709793,0.28888099948869295,-29.82552796410032,bb_10-rsi_14
XLMUSDT,10,16,-1.539100000000057e-05,-0.03988887380986482,0.9790471782235501,53.84615384615385,39,0.057280034138784686,-0.01693868372955252,0.026869746555509163,0.006585926758345906,-244.4728087843555,bb_10-rsi_16
XLMUSDT,10,18,5.2421000000000825e-05,0.1351781166294861,1.086034088018318,51.724137931034484,29,0.05431217216471662,-0.01713872730488226,0.09651795888593759,0.046918534234276055,113.99238854657253,bb_10-rsi_18
XLMUSDT,10,20,0.00036763500000000087,0.9451803763135871,1.7879085975876374,60.86956521739131,23,0.04894941529218766,-0.016067465780714624,0.7510508507722166,0.3506943968343601,,bb_10-rsi_20
XLMUSDT,20,10,-0.0004461130000000005,-1.0794157373782993,0.7230056334827438,57.14285714285714,119,0.05736867146344249,-0.018359816445802188,0.777624770837304,0.6177755081005103,-22.165604902793653,bb_20-rsi_10
XLMUSDT,20,12,-1.2250000000009475e-06,-0.0026359965080637606,0.9989636218581871,61.36363636363637,88,0.04215785126293614,-0.010533925853911812,0.002905745817927701,0.1497881866512789,-6831.853061219395,bb_20-rsi_12
XLMUSDT,20,14,8.373799999999987e-05,0.21000278230210262,1.0907445697169882,62.903225806451616,62,0.049512665636686215,-0.014977468827961292,0.16912440266184037,0.06362767195984553,59.81506603931307,bb_20-rsi_14
XLMUSDT,20,16,7.735300000000029e-05,0.19572751849821465,1.096885505438405,57.77777777777777,45,0.04837563736217465,-0.014835904219333965,0.15990073561383875,0.1055961795921635,63.10052615929519,bb_20-rsi_16
XLMUSDT,20,18,5.937700000000157e-05,0.1484031339837634,1.0817678051575004,54.285714285714285,35,0.0609109940650443,-0.020548211389891772,0.09748158097140125,0.12897478020169495,72.78693770314938,bb_20-rsi_18
XLMUSDT,20,20,0.00017747200000000073,0.469583796781541,1.3121528400716234,55.55555555555556,27,0.050553498142369424,-0.015756669640249334,0.3510578031617155,0.25107260709526225,19.242094527587398,bb_20-rsi_20
XLMUSDT,30,10,-0.00033076900000000213,-0.8183201381794507,0.7829035628680409,55.00000000000001,120,0.05810141994003759,-0.01939812834782801,0.5692958973143267,0.3353404223540212,-22.66736000048364,bb_30-rsi_10
XLMUSDT,30,12,-8.37190000000014e-05,-0.2091191788020644,0.931620280562758,61.111111111111114,90,0.04886109947342954,-0.011615686103353874,0.17134080260622758,0.07958017829564745,-80.25705037088241,bb_30-rsi_12
XLMUSDT,30,14,-3.0099000000000238e-05,-0.07688310987374616,0.9699353338487443,60.317460317460316,63,0.05511284048710374,-0.015939484431137227,0.05461340720960177,0.002159827753233312,-169.09468753114456,bb_30-rsi_14
XLMUSDT,30,16,7.489499999999982e-05,0.19724850665097426,1.089680970678711,55.10204081632652,49,0.04926603913251171,-0.014047699121681845,0.15202155748415955,0.14728356833554102,66.83745243340675,bb_30-rsi_16
XLMUSDT,30,18,0.00010440700000000163,0.27030558082541967,1.147215501147755,52.63157894736842,38,0.05653194134280781,-0.019006214382378407,0.18468674084068873,0.21122707731398427,37.18181731109926,bb_30-rsi_18
XLMUSDT,30,20,0.00026588700000000046,0.6930077554437849,1.5185165683796695,55.172413793103445,29,0.055372792213459476,-0.019478028018466806,0.4801762551092218,0.3291008553822137,13.794924159511355,bb_30-rsi_20
XLMUSDT,40,10,-0.0003461030000000001,-0.8617741147136667,0.7724066684728425,59.22330097087378,103,0.05641326511045541,-0.016579763381008295,0.6135135048863796,0.3904443079169092,-20.282431819429487,bb_40-rsi_10
XLMUSDT,40,12,-0.00030249200000000045,-0.765825107610493,0.7728438746575663,57.831325301204814,83,0.05685520933100818,-0.016104404723420965,0.5320391984468955,0.1321833867324358,-20.484667363103735,bb_40-rsi_12
XLMUSDT,40,14,-0.00020522899999999983,-0.5336141020643822,0.8142814740275134,56.451612903225815,62,0.0677305481906032,-0.02192558534469922,0.303008030324008,0.3730169998354611,-24.405878311544623,bb_40-rsi_14
XLMUSDT,40,16,2.9551999999999635e-05,0.0769344657512404,1.034661605984616,55.10204081632652,49,0.049078239259392475,-0.013962304721996254,0.06021405911448635,0.06977925649556027,144.7416756903083,bb_40-rsi_16
XLMUSDT,40,18,5.6456000000001534e-05,0.1463078096083097,1.0782807519145226,52.63157894736842,38,0.05893513206988166,-0.01927112538245079,0.09579345632594745,0.1421445107111481,68.326767748333,bb_40-rsi_18
XLMUSDT,40,20,0.00024933100000000053,0.6588715744503894,1.4644696055200384,56.666666666666664,30,0.057773169503183563,-0.019583389521688387,0.4315688444032161,0.328273287472571,13.027621916247838,bb_40-rsi_20
SUIUSDT,10,10,0.007284677999999996,1.1479472865228941,1.3257231474107478,62.06896551724138,116,1.06691894421862,-0.4512694822792199,0.6827770787531643,0.05896449734761222,25.440680837231273,bb_10-rsi_10
SUIUSDT,10,12,0.006683740999999988,1.115941223301771,1.3389451621867772,66.26506024096386,83,1.1011790453720804,-0.4607161827504656,0.606962239981746,0.04311323102831266,18.118550299899454,bb_10-rsi_12
SUIUSDT,10,14,0.0052328649999999945,0.8830323864046673,1.2670589518372553,63.33333333333333,60,1.0569186127125763,-0.4396835962250221,0.4951057666181006,0.029137094233090632,18.65474840264369,bb_10-rsi_14
SUIUSDT,10,16,0.009277668000000001,1.512556905137726,1.6470192566599944,60.0,45,1.0193935183550606,-0.34553776258058877,0.9101164401134181,0.33672623489291975,15.651359263987448,bb_10-rsi_16
SUIUSDT,10,18,0.005458853000000001,0.8947877900454184,1.50607838854517,62.5,32,1.0971231824004501,-0.27610150927237737,0.4975606283385888,0.22621689275936563,11.132770931915543,bb_10-rsi_18
SUIUSDT,10,20,0.0034119699999999964,0.5807483851023189,1.3935066677015724,61.53846153846154,26,1.0152493811059426,-0.3618654147589696,0.3360721083408326,0.036128112803516244,13.765010243349147,bb_10-rsi_20
SUIUSDT,20,10,0.0015607350000000008,0.2529952782234802,1.0567540020637816,63.04347826086957,138,1.1684957535534335,-0.48329281398585294,0.13356787949410642,0.06562675839222265,106.12478095256448,bb_20-rsi_10
SUIUSDT,20,12,-0.00021464900000000564,-0.028673463047784346,0.9897543466068423,59.13978494623656,93,0.8948117920376863,-0.33143860667216496,0.02398817292195065,0.09959761223830299,-556.0615702844983,bb_20-rsi_12
SUIUSDT,20,14,0.004560270999999994,0.7350271215711798,1.2192705743874495,62.5,72,1.1380722817674993,-0.4954387723547484,0.4007013502620063,0.07310819347949571,25.229953219885406,bb_20-rsi_14
SUIUSDT,20,16,0.009341756999999996,1.5452029089610522,1.5479254891104162,63.793103448275865,58,1.0293551897694875,-0.4054719855895829,0.9075348424766748,0.3714016447998414,15.734445886357342,bb_20-rsi_16
SUIUSDT,20,18,0.012061768999999995,2.073914397748286,1.8619317158643631,69.56521739130434,46,1.0268767593958672,-0.24711971568368835,1.174607263202274,0.4479226754221308,9.194581491321884,bb_20-rsi_18
SUIUSDT,20,20,0.009305752999999993,1.570227449695217,1.946091195607971,70.27027027027027,37,1.0246531539274462,-0.22102461534411214,0.9081856591502685,0.4089428053376162,9.58595408668165,bb_20-rsi_20
SUIUSDT,30,10,-0.0013966570000000045,-0.2152733264285811,0.948480686782035,59.23076923076923,130,1.1017830435405274,-0.4485046664781129,0.1267633413119078,0.26440216799188343,-117.79241908834017,bb_30-rsi_10
SUIUSDT,30,12,-0.00022506600000001597,-0.030256337308565723,0.9894069604477285,61.855670103092784,97,1.056065722206867,-0.42956362951742544,0.02131174180425951,0.22588601324506297,-498.091806403427,bb_30-rsi_12
SUIUSDT,30,14,0.003611797999999998,0.5672609445250969,1.173224340416952,64.93506493506493,77,1.0972473973644314,-0.4874673409976873,0.3291689739866754,0.028284201146424492,30.03883204431697,bb_30-rsi_14
SUIUSDT,30,16,0.009947661999999998,1.6283846143081642,1.5990063911842145,61.66666666666667,60,1.0289835604451847,-0.38878765626960066,0.9667464459486788,0.34910544849387937,9.884575893310407,bb_30-rsi_16
SUIUSDT,30,18,0.013198529999999988,2.179120262381928,1.8903122429948906,61.702127659574465,47,1.0172909937072872,-0.2922538310205908,1.2974193305202604,0.4850424942759437,7.15220611689332,bb_30-rsi_18
SUIUSDT,30,20,0.007576356999999993,1.2686337858061456,1.786293013810644,68.57142857142857,35,1.02382161919643,-0.29659534865470977,0.740007522594265,0.18112119314794795,9.564033875383632,bb_30-rsi_20
SUIUSDT,40,10,-0.0030351790000000146,-0.46769296121085135,0.8864874473366471,58.03571428571429,112,1.1445989187079064,-0.487879805857731,0.2651740230041726,0.5309835731847294,-45.496477143522355,bb_40-rsi_10
SUIUSDT,40,12,-0.0002874660000000073,-0.039840014347172034,0.9870345477933996,61.702127659574465,94,1.0561139711553813,-0.44824550498999843,0.027219221395728865,0.2873531048798724,-453.30117300827123,bb_40-rsi_12
SUIUSDT,40,14,0.004027311000000003,0.6504465836496696,1.1851554410922214,66.23376623376623,77,0.9372405937359218,-0.3999031916829976,0.42969873764716,0.07653834648846991,29.73661594547825,bb_40-rsi_14
SUIUSDT,40,16,0.009443169,1.5806350613383107,1.560777368539759,61.66666666666667,60,1.0288314295259782,-0.4219908044112693,0.9178538610888693,0.30148706006229664,11.538397756092257,bb_40-rsi_16
SUIUSDT,40,18,0.010045465999999998,1.7028071764047903,1.6383508346884021,61.702127659574465,47,1.0192415095951923,-0.3592950385399461,0.9855825047774704,0.27713523144667274,8.885512130547252,bb_40-rsi_18
SUIUSDT,40,20,0.008055114999999995,1.3497878807734411,1.8447350841629377,71.42857142857143,35,1.0240285876351618,-0.2646284869138468,0.78661036393545,0.2681076800196388,8.995592862423432,bb_40-rsi_20
DOTUSDT,10,10,-0.025797159999999996,-0.7331608246692227,0.8048490367596715,63.888888888888886,108,5.166768113923714,-2.204295820722326,0.49929006743074594,0.029649007730730204,-30.299428309162725,bb_10-rsi_10
DOTUSDT,10,12,-0.02853623000000007,-0.8177318055909081,0.7404996596222505,61.97183098591549,71,5.943654515260421,-2.047309554606001,0.48011252886137434,0.14208564549605085,-31.046151856779943,bb_10-rsi_12
DOTUSDT,10,14,0.001954439999999993,0.084988502268235,1.0240138123284763,67.24137931034483,58,5.175092686371197,-1.8040735993213626,0.03776628011218205,0.07774826039899152,370.29826446450227,bb_10-rsi_14
DOTUSDT,10,16,0.023008080000000007,0.7485265907483588,1.3078000719196559,64.28571428571429,42,5.080003631979291,-1.984769622200882,0.45291463681563376,0.12148444473595255,20.93833644528356,bb_10-rsi_16
DOTUSDT,10,18,0.00900621000000001,0.3023902751397425,1.134624568993931,59.375,32,5.510813397284487,-2.4042573300546732,0.16342796154988515,0.03642784836400703,44.868169851691285,bb_10-rsi_18
DOTUSDT,10,20,0.021333509999999986,0.6964338043338145,1.423530147486534,62.5,24,3.8158482163461516,-1.4566165579532466,0.559076482880333,0.46008372715842627,,bb_10-rsi_20
DOTUSDT,20,10,-0.03687210000000001,-1.0563235758164753,0.7519211392327393,65.60000000000001,125,6.613192767544918,-2.766252803260641,0.5575536854294422,0.45146433425623966,-21.2815889249595,bb_20-rsi_10
DOTUSDT,20,12,-0.037886480000000014,-1.095307258335962,0.6902472365753158,60.0,85,6.473168581410849,-2.2697321551172434,0.5852849269027152,0.4189343670582756,-13.790360703871166,bb_20-rsi_12
DOTUSDT,20,14,-0.024683940000000053,-0.6984514782780072,0.7643949778325145,63.23529411764706,68,5.422211869112791,-1.9877613212491103,0.4552374675842196,0.15325223843699665,-18.220154481010752,bb_20-rsi_14
DOTUSDT,20,16,0.004576899999999995,0.16347905643814706,1.04951198206409,68.51851851851852,54,5.055863990320164,-1.8854914314380387,0.09052656497015778,0.06741795141033047,158.31430444187123,bb_20-rsi_16
DOTUSDT,20,18,-0.0089034,-0.2352927292370261,0.8937945676268466,54.054054054054056,37,6.271804850514884,-2.862243863215841,0.14195913636039037,0.0502379272656025,-55.762682795336616,bb_20-rsi_18
DOTUSDT,20,20,0.012564009999999967,0.3996592755619518,1.1823638716614544,60.0,30,4.419846767033587,-2.1008558518476126,0.28426347478178293,0.30487862527677956,32.03987421213456,bb_20-rsi_20
DOTUSDT,30,10,-0.03468084000000008,-0.994955055616353,0.763068848147616,63.41463414634146,123,6.363477502092918,-2.5365253093796696,0.5449982338838114,0.2974595685757935,-20.84662957990634,bb_30-rsi_10
DOTUSDT,30,12,-0.041103089999999946,-1.1854278275956849,0.663965512209276,58.82352941176471,85,6.6209716124354445,-2.4720992017980183,0.620801483619119,0.45268652373420515,-12.711166605722369,bb_30-rsi_12
